"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"Activity";"'='";"-3.2";"deltalog10CFU";"";"";"";"";"";"";"";"";"0";"CHEMBL4687928";"Antifungal activity against Candida albicans MY1055 infected in DBA/2 mouse model of disseminated candidiasis assessed as reduction in fungal burden in kidney by measuring log change in colony forming units at 12.5 mg/kg, po bid for 7 days by TOKA";"F";"BAO_0000218";"organism-based format";"Candida albicans";"None";"None";"None";"None";"";"";"";"CHEMBL366";"Candida albicans";"Candida albicans";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"DOSE = 12.5 mg.kg-1 | TIME = 168.0 hr";"";"";"-3.2"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"AUC/dose";"'='";"1.07";"uM.hr.kg/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL4687938";"Dose normalized AUC in po dosed dog";"A";"BAO_0000218";"organism-based format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL612558";"ADMET";"";"ADMET";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"1.07"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"MIC100";"'='";"2.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4687968";"Antifungal activity against Clavispora lusitaniae MY1396 assessed as fungal growth inhibition";"F";"BAO_0000218";"organism-based format";"Clavispora lusitaniae";"None";"None";"None";"None";"";"";"";"CHEMBL612362";"Clavispora lusitaniae";"Clavispora lusitaniae";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"2.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"MIC50";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4687973";"Antifungal activity against Clavispora lusitaniae MY1396 assessed as reduction in fungal growth";"F";"BAO_0000218";"organism-based format";"Clavispora lusitaniae";"None";"None";"None";"None";"";"";"";"CHEMBL612362";"Clavispora lusitaniae";"Clavispora lusitaniae";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"1.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"F";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4687923";"Oral bioavailability in mouse";"A";"BAO_0000218";"organism-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL612558";"ADMET";"";"ADMET";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"34.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"T1/2";"'='";"5.7";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4687941";"Half life in rhesus monkey";"A";"BAO_0000019";"assay format";"Macaca mulatta";"None";"None";"None";"None";"";"";"";"CHEMBL612558";"ADMET";"";"ADMET";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"5.7"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"Survival";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4687951";"Antifungal activity against Aspergillus fumigatus MF5668 infected in DBA/2N mouse assessed as mouse survival at 6.25 mg/kg, ip bid administered for 7 days starting from 15 to 30 mins post infection and measured up to 21 days relative to control";"F";"BAO_0000218";"organism-based format";"Aspergillus fumigatus";"None";"None";"None";"None";"";"";"";"CHEMBL363";"Aspergillus fumigatus";"Aspergillus fumigatus";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"DOSE = 6.25 mg.kg-1 | TIME = 168.0 hr";"";"";"90.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"Survival";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4687952";"Antifungal activity against Aspergillus fumigatus MF5668 infected in DBA/2N mouse assessed as mouse survival at 3.125 mg/kg, ip bid administered for 7 days starting from 15 to 30 mins post infection and measured up to 21 days relative to control";"F";"BAO_0000218";"organism-based format";"Aspergillus fumigatus";"None";"None";"None";"None";"";"";"";"CHEMBL363";"Aspergillus fumigatus";"Aspergillus fumigatus";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"DOSE = 3.125 mg.kg-1 | TIME = 168.0 hr";"";"";"20.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"MIC50";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4687972";"Antifungal activity against Candida tropicalis MY1012 assessed as reduction in fungal growth";"F";"BAO_0000218";"organism-based format";"Candida tropicalis";"None";"None";"None";"None";"";"";"";"CHEMBL612870";"Candida tropicalis";"Candida tropicalis";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"1.0"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"MST";"'='";"19.4";"day";"";"";"";"UO_0000033";"";"";"";"";"0";"CHEMBL4687958";"Antifungal activity against Aspergillus fumigatus MF5668 infected in DBA/2N mouse assessed as mean survival time at 12.5 mg/kg, ip bid administered for 7 days starting from 15 to 30 mins post infection and measured up to 21 days";"F";"BAO_0000218";"organism-based format";"Aspergillus fumigatus";"None";"None";"None";"None";"";"";"";"CHEMBL363";"Aspergillus fumigatus";"Aspergillus fumigatus";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"DOSE = 12.5 mg.kg-1 | TIME = 168.0 hr";"";"";"19.4"
"CHEMBL4297513";"IBREXAFUNGERP";"4.0";"730.05";"2";"8.62";"10ac";"CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O";"MIC100";"'='";"8.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4687967";"Antifungal activity against Candida tropicalis MY1012 assessed as fungal growth inhibition";"F";"BAO_0000218";"organism-based format";"Candida tropicalis";"None";"None";"None";"None";"";"";"";"CHEMBL612870";"Candida tropicalis";"Candida tropicalis";"ORGANISM";"CHEMBL4680287";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"8.0"
