chemotype,external_compound_id,compound_name,is_canonical_fks,organism,strain,endpoint_type,mic_value,endpoint_relation,unit,activity_call,serum_state,serum_or_protein,assay_context,source_reference,source_database
echinocandin,EXT-FKS-0005,AMPHOTERICIN B,False,,,MIC,0.75,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246413,ChEMBL
echinocandin,EXT-FKS-0008,FLUCYTOSINE,False,,,MIC,0.004,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246413,ChEMBL
echinocandin,EXT-FKS-0004,FLUCONAZOLE,False,,,MIC,256.0,>,ug.mL-1,inactive,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246413,ChEMBL
echinocandin,EXT-FKS-0006,VORICONAZOLE,False,,,MIC,12.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246413,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,32.0,>,ug.mL-1,ambiguous,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246413,ChEMBL
echinocandin,EXT-FKS-0005,AMPHOTERICIN B,False,,,MIC,0.75,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246414,ChEMBL
echinocandin,EXT-FKS-0008,FLUCYTOSINE,False,,,MIC,0.004,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246414,ChEMBL
echinocandin,EXT-FKS-0004,FLUCONAZOLE,False,,,MIC,256.0,>,ug.mL-1,inactive,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246414,ChEMBL
echinocandin,EXT-FKS-0006,VORICONAZOLE,False,,,MIC,16.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246414,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,32.0,>,ug.mL-1,ambiguous,serum_context_unknown,unknown,unknown_serum,CHEMBL1240383;Antimicrob Agents Chemother 2010;CHEMBL1246414,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,>=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264035,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264035,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264035,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264036,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264036,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264036,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264037,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.12,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264037,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.06,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264037,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,>=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264038,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264038,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264038,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255489;Antimicrob Agents Chemother 2010;CHEMBL1264041,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264556,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264556,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264556,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264558,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264558,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264558,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,16.0,>,ug.mL-1,ambiguous,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264559,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,16.0,>,ug.mL-1,ambiguous,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264559,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264559,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264561,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264561,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.83,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264561,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264562,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264562,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,1.33,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1255422;Antimicrob Agents Chemother 2010;CHEMBL1264562,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281079,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281079,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281079,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281081,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281081,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281081,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281083,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281083,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281083,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281220,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281220,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1275517;Antimicrob Agents Chemother 2008;CHEMBL1281220,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.03,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282904,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,0.125,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282904,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.06,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282904,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282909,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282909,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282909,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282910,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282910,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275553;Antimicrob Agents Chemother 2008;CHEMBL1282910,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.01,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275255;Antimicrob Agents Chemother 2010;CHEMBL1284789,ChEMBL
echinocandin,EXT-FKS-0008,FLUCYTOSINE,False,,,MIC,0.03,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1275255;Antimicrob Agents Chemother 2010;CHEMBL1284789,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.16,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1635983,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1635983,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.33,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1635983,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.83,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636681,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636681,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636681,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636683,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,3.33,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636683,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636683,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,1.33,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636685,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636685,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636685,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636686,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636686,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636686,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636687,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636687,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636687,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636689,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636689,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636689,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636691,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636691,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,2.67,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636691,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.83,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636693,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,2.67,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636693,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.83,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636693,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.67,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636695,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636695,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.83,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636695,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636697,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,2.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636697,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636697,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636699,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636699,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,2.67,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636699,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636700,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636700,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636700,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636701,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,1.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636701,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636701,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636702,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636702,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636702,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636703,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636703,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.5,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636703,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636705,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636705,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,4.0,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636705,ChEMBL
echinocandin,EXT-FKS-0002,ANIDULAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636706,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,16.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636706,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,8.0,=,ug.mL-1,active,serum_present,serum_or_protein_present,serum_or_protein_present,CHEMBL1629579;Antimicrob Agents Chemother 2009;CHEMBL1636706,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,0.25,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629680;Antimicrob Agents Chemother 2009;CHEMBL1640341,ChEMBL
echinocandin,EXT-FKS-0003,MICAFUNGIN,True,,,MIC,0.062,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629680;Antimicrob Agents Chemother 2009;CHEMBL1640341,ChEMBL
echinocandin,EXT-FKS-0001,CASPOFUNGIN,True,,,MIC,0.031,=,ug.mL-1,active,serum_context_unknown,unknown,unknown_serum,CHEMBL1629680;Antimicrob Agents Chemother 2009;CHEMBL1640342,ChEMBL
